date,stockcode,operatetype,referencenum,referenceprice
2006-11-14,sz000155,sell,-1926.7342978733827,4.0279463119652208
2006-11-14,sz000400,sell,-3666.563004715561,4.010353798221721
2006-11-14,sz000416,sell,-6954,2.309043382935152
2006-11-14,sz000681,sell,-7481,2.6299692234562051
2006-11-14,sz000725,buy,0.0,2.0761602090930986
2006-11-14,sz000737,sell,-6116.9390541,2.3333291414279858
2006-11-14,sz000909,buy,0.0,2.4230610269648878
2006-11-14,sz000997,buy,0.0,2.9844936837312876
2006-11-14,sz002006,sell,-3972.6538601417474,1.1080189350504723
2006-11-14,sz002011,buy,0.0,1.4110454522038409
2006-11-14,sh600110,buy,6484,2.6238712219933285
2006-11-15,sh600242,sell,-7783,1.5008932322701363
2006-11-15,sh600818,sell,-1622.8401166198266,5.553165954485566
2006-11-15,sz000608,buy,4003,3.819208172089624
2006-11-16,sz002024,buy,6910,2.957622633525729
2006-11-17,sh600178,sell,-3558,3.9099794220861277
2006-11-17,sh600477,sell,-17487.9,0.90735557503980846
2006-11-17,sh600698,sell,-6632,1.9615473778653103
2006-11-17,sz000655,sell,-8805,3.937229900602857
2006-11-17,sz000780,buy,6497,3.2581439018249512
2006-11-20,sh600695,sell,-5676,3.470031433673324
2006-11-20,sh600800,sell,-8436,3.4892962010023898
2006-11-20,sh600819,sell,-3290.706,3.3431201908304371
2006-11-20,sz000407,sell,-13803,1.816506282699254
2006-11-20,sh600004,buy,7768,5.4368102469520379
2006-11-20,sh600839,buy,13084,1.9448691087904668
2006-11-20,sz000089,buy,4432,5.3863897448992182
2006-11-20,sz000848,buy,11465,1.679938218066622
2006-11-21,sh600122,sell,-9575,2.9991918725679541
2006-11-21,sh600201,sell,-9432,2.4364222418059391
2006-11-21,sh600363,sell,-4843,3.4234282614369747
2006-11-21,sh600714,sell,-1359.8459163900002,3.8500690231476433
2006-11-21,sh600848,sell,-3233.2392143100014,2.5499705189753583
2006-11-21,sz000571,buy,0.0,2.1484466763487036
2006-11-21,sz000810,sell,-5111.974610306101,2.381353095584815
2006-11-21,sh600030,buy,3703,4.6943210285828556
2006-11-22,sz000899,sell,-8290,2.254818788196681
2006-11-22,sz000950,sell,-3448.464640433011,2.6381927430340153
2006-11-22,sh600033,buy,9829,2.3005804441769966
2006-11-23,sz000876,buy,4878,4.0019086500599235
2006-11-24,sh600027,buy,10302,2.4923499934740123
2006-11-24,sh600900,buy,9287,4.0089588165283203
2006-11-27,sh600297,sell,-9620.26308,1.9414824574845497
2006-11-27,sh600583,buy,4576,5.4929068023791086
2006-11-27,sh600649,buy,9065,3.7533132391603723
2006-11-27,sh600857,buy,6429,3.3051410194082371
2006-11-28,sh600012,buy,8705,3.9672968988409081
2006-11-28,sh600642,buy,8668,3.6204607153075083
2006-11-28,sh600758,buy,6039,3.775370137108454
2006-11-28,sz000039,buy,1927,10.749901767420704
2006-11-29,sh600693,buy,11181,1.7822726603543406
2006-11-29,sz002035,buy,8844,2.3542448924771251
2006-11-30,sz000538,buy,1988,10.942338072264672
2006-11-30,sz002004,buy,21636,1.049804706499466
2006-12-01,sh600104,buy,4433,3.9928500554038124
2006-12-01,sh600246,buy,9361,2.5774520428042043
2006-12-01,sh600299,buy,1639,12.550930454978253
2006-12-01,sh600327,buy,3777,4.4271520608723485
2006-12-01,sz000625,buy,8929,2.3211696459435234
2006-12-01,sz000951,buy,2805,6.7016237220295132
2006-12-04,sh600123,buy,5030,4.839908559100536
2006-12-04,sh600219,buy,2785,7.3872982206916094
2006-12-04,sh600221,buy,11307,1.787630446572507
2006-12-04,sh600811,buy,4928,3.6193766690467664
2006-12-04,sh600886,buy,13772,2.0189486628917144
2006-12-04,sz000036,buy,4883,4.2001262250449924
2006-12-04,sz000563,buy,11720,1.3331292884291093
2006-12-04,sz000623,buy,3064,6.3239254535141471
2006-12-05,sz000670,sell,-15645,0.74666220026449925
2006-12-05,sh600035,buy,10434,2.1767892368845105
2006-12-05,sh600271,buy,5477,4.4690190347878271
2006-12-05,sh600739,buy,2685,5.5484285583624775
2006-12-05,sh600832,buy,3296,6.8682990464927842
2006-12-05,sh600896,buy,6940,3.1634348246603068
2006-12-05,sz000429,buy,9629,3.6399572346543421
2006-12-05,sz000562,buy,3797,4.6066286373868666
2006-12-05,sz000762,buy,2511,7.5346810256791397
2006-12-05,sz000900,buy,6714,3.2414123793002547
2006-12-05,sz000959,buy,10122,2.8057961692641546
2006-12-06,sh600008,buy,10750,2.3232956844095316
2006-12-06,sh600020,buy,10131,2.7721231468702476
2006-12-06,sh600177,buy,6195,3.7456604672967235
2006-12-06,sh600323,buy,9299,3.3726867129673948
2006-12-06,sh600459,buy,2393,6.6109686945929376
2006-12-06,sh600643,buy,5310,3.151693518006335
2006-12-06,sh600689,buy,5839,3.3799609041901246
2006-12-06,sh600727,buy,4962,4.1799068795863787
2006-12-06,sh600736,buy,11191,2.225176638213255
2006-12-06,sh600755,buy,9123,2.1815618992984427
2006-12-06,sh600777,buy,8662,2.8421389823758929
2006-12-06,sz000004,buy,4424,4.1922307945587196
2006-12-06,sz000060,buy,3111,5.9059478955296552
2006-12-06,sz000158,buy,9595,2.9063498973846436
2006-12-06,sz000503,buy,2769,8.6084034819604511
2006-12-06,sz000581,buy,6101,4.0919004150760045
2006-12-07,sh600721,buy,4068,4.2199881480356369
2006-12-07,sz000703,buy,11719.0,1.4176301049509044
2006-12-07,sz000760,buy,7685,2.5275653367203699
2006-12-07,sz002034,buy,3977,6.8754061962336106
2006-12-08,sh600862,sell,-14954,0.9790991692971529
2006-12-08,sz000100,buy,18568,1.1860203071203701
2006-12-11,sh600172,sell,-3049.109275848876,2.4619095945698533
2006-12-11,sh600523,sell,-5317.598646,8.4041348255031529
2006-12-11,sz000635,buy,0.0,4.5523729052207136
2006-12-12,sh600182,sell,-4885.2,3.2881711640890341
2006-12-12,sh600210,buy,11172,2.3302301469983071
2006-12-12,sz000543,buy,10190,2.1243820420828272
2006-12-12,sz000629,buy,11249,2.4101309117180638
2006-12-12,sz000839,buy,1936,9.4995328432018731
2006-12-13,sh600085,buy,5655,5.2549750199048795
2006-12-14,sh600673,buy,0.0,1.5051283621148137
2006-12-14,sh600515,buy,11290,1.6999933319327121
2006-12-14,sz000488,buy,5362,4.3435974650786049
2006-12-15,sh600006,buy,7601,3.0161239761455425
2006-12-15,sh600197,buy,3444,4.6104084809435477
2006-12-15,sz000936,buy,7639,2.5735584927636097
2006-12-15,sz002010,buy,6604,3.4196417934240855
2006-12-18,sh600122,buy,5215,3.9972891623600568
2006-12-18,sh600456,buy,598,30.435613155476887
2006-12-18,sh600976,buy,427,5.6216416656535371
2006-12-18,sz000752,buy,0,5.0507052936346204
2006-12-18,sz000797,buy,0,3.7644136613735251
2006-12-18,sz000932,buy,0,4.1326255801473009
2006-12-18,sz000999,buy,0,4.5403506417404422
2006-12-19,sh600225,sell,-7283,1.7072722365282691
2006-12-19,sh600892,sell,-3647.4300000000003,4.7360645043238918
2006-12-19,sh600010,buy,20130,1.2983559149112869
2006-12-19,sh600560,buy,1059,3.2766605698949087
2006-12-19,sh600702,buy,0,5.5257943499527853
2006-12-20,sz000506,sell,-17184,1.2513256446701471
2006-12-20,sh600265,buy,4109,4.7979521061933319
2006-12-20,sh600449,buy,701,2.4372489452362061
2006-12-20,sh600784,buy,0,1.8499702907583193
2006-12-20,sz000663,buy,0,5.1963895906334381
2006-12-20,sz000729,buy,0,4.6114339667489039
2006-12-20,sz000850,buy,0.0,2.7889346541251676
2006-12-20,sz000979,buy,0,0.45801946244721453
2006-12-20,sz002037,buy,0,3.3694543078127026
2006-12-21,sz000908,sell,-565.1936999999998,5.5633746762467489
2006-12-21,sz000917,sell,-389.5900437383998,2.9280312465870515
2006-12-21,sz000886,buy,0.0,2.5557988312971247
2006-12-21,sz000090,sell,-402.3208747171848,4.961125645838357
2006-12-21,sh600640,sell,-225.00521066700003,7.2188041991318226
2006-12-21,sz000100,sell,-1856.7999999999993,1.1723881697585181
2006-12-21,sh600084,sell,-247.4000000000001,5.7999243582413342
2006-12-21,sz000987,sell,-547.5461423757142,5.9723577059350275
2006-12-21,sh600146,sell,-366.5,3.7599324006879522
2006-12-21,sh600755,sell,-912.2999999999993,2.3665569720799309
2006-12-21,sz000584,sell,-1057.3999999999996,1.9467798944934325
2006-12-21,sh600291,sell,-694.8059634000001,3.0064914001696716
2006-12-21,sh600809,sell,-198.29999999999995,13.717188331822641
2006-12-21,sh600345,buy,0.0,7.0330237087743885
2006-12-21,sh600830,buy,0.0,3.2081412460898315
2006-12-21,sh600428,sell,-906.8000000000002,4.5209481541982699
2006-12-21,sh600444,buy,0.0,4.3400226257746004
2006-12-21,sh600460,sell,-249.47942389155014,3.6166608444256529
2006-12-21,sh600493,sell,-361.290139278417,2.3041853924812901
2006-12-21,sz000682,buy,0.0,3.0506629385439115
2006-12-21,sh600539,sell,-571.2443999999996,3.8212738730749365
2006-12-21,sz000955,buy,0.0,1.9846121352083252
2006-12-21,sz000069,sell,-521.3000000000002,4.2765041206282968
2006-12-21,sh600073,sell,-184.65243095127767,3.973187650546874
2006-12-21,sh600085,sell,-565.5,5.6877388169120868
2006-12-21,sz000995,buy,0.0,5.349977765093862
2006-12-21,sh600680,sell,-238.9000000000001,9.3430697582512749
2006-12-21,sh600690,sell,-2618.16705,1.6083441263215308
2006-12-21,sh600735,sell,-851.5529999999999,1.7382842063968522
2006-12-21,sz000551,sell,-1007.6000000000004,3.2838899159966948
2006-12-21,sh600231,sell,-2528.899999999998,1.7685986582329438
2006-12-21,sh600776,sell,-987.7999999999993,4.5789229248699952
2006-12-21,sz000718,sell,-1270.6504846280186,2.1167234352708664
2006-12-21,sz000727,buy,0.0,3.1400227764805648
2006-12-21,sz000043,buy,0.0,2.9436057320467253
2006-12-21,sz000096,buy,0.0,3.8848142259113954
2006-12-21,sh600642,sell,-866.8000000000002,3.8671856812647829
2006-12-21,sz000972,sell,-232.43950852386297,6.2235303472612067
2006-12-21,sh600077,buy,3629.4984865329316,2.5952699173566902
2006-12-21,sh600090,sell,-342.07085700000016,4.6999801069841816
2006-12-21,sh600674,sell,-1820.1671999999999,0.88783812093260861
2006-12-21,sz002021,sell,-319.7949641574364,2.8506492837801471
2006-12-21,sh600143,sell,-792.9993763194298,4.7311517428207424
2006-12-21,sh600706,sell,-384.5999999999999,4.2100906197646975
2006-12-21,sh600710,buy,0.0,2.6851353861891174
2006-12-21,sh600153,sell,-1372.6642733099998,1.9884308704562752
2006-12-21,sh600726,buy,0.0,3.056238568656978
2006-12-21,sh600210,sell,-1117.199999999999,2.204269698585418
2006-12-21,sz000568,sell,-461.30157625230004,11.245909238730222
2006-12-21,sh600265,sell,-410.9000000000001,4.8175742689337966
2006-12-21,sh600302,sell,-448.4699999999998,5.5420854523947884
2006-12-21,sh600312,sell,-626.0428124099999,7.1835093378350701
2006-12-21,sz000938,buy,0.0,8.0822643887837824
2006-12-21,sh600012,sell,-870.5,4.0577759475781976
2006-12-21,sh600019,sell,-787.0575600000002,5.7745762531981315
2006-12-21,sz000959,sell,-1012.1999999999989,3.0688319339663548
2006-12-21,sh600633,buy,0.0,3.5474726238584187
2006-12-21,sz000969,sell,-265.1505826716002,5.1842919028139836
2006-12-21,sh600689,sell,-583.8999999999996,3.479959142523533
2006-12-21,sh600691,sell,-3023.1630000000005,0.66515221412977166
2006-12-21,sh600118,sell,-476.6999999999998,4.9529202803734282
2006-12-21,sz002033,sell,-307.2631898259001,5.2135808480197436
2006-12-21,sh600121,buy,0.0,3.8036843928627206
2006-12-21,sh600148,sell,-680.2380000000003,4.315250864882052
2006-12-21,sz000531,buy,0.0,3.1796034505498243
2006-12-21,sh600199,sell,-1625.3999999999996,1.7704804531896807
2006-12-21,sz000552,buy,1.0331213039999998,1.1384871993689869
2006-12-21,sh600741,sell,-777.5180535789905,1.9160837750747923
2006-12-21,sh600239,sell,-1709.8694999999989,1.2130173563028441
2006-12-21,sh600313,sell,-1804.9507830000002,0.85593161167635545
2006-12-21,sh600648,buy,0.0,6.4609182088718535
2006-12-21,sh600664,buy,0.0,3.5097211475193064
2006-12-21,sz000993,buy,0.0,3.2026501136313734
2006-12-21,sz002010,sell,-660.3999999999996,3.6615202483058629
2006-12-21,sh600684,sell,-1221.4763642207163,1.1865031923619414
2006-12-21,sh600685,sell,-186.0999999999999,12.882632928409839
2006-12-21,sz000428,sell,-790.3000000000002,3.3788992055544074
2006-12-21,sz000511,sell,-2054.4300000000003,1.5034994341219625
2006-12-21,sh600704,sell,-457.196933655443,2.2757483692878733
2006-12-21,sz000538,sell,-198.79999999999995,12.250360662614673
2006-12-21,sz000539,sell,-586.4451435000001,3.9956938543417579
2006-12-21,sh600276,sell,-881.1291780000001,3.9529637716877537
2006-12-21,sh600277,sell,-399.04469209400486,2.0818132261246567
2006-12-21,sh600859,sell,-259.05064707229485,14.211817425549604
2006-12-21,sh600975,buy,0.0,2.8790596933623847
2006-12-21,sz000677,sell,-889.7444999999998,1.9593929514024546
2006-12-21,sh600981,buy,0.0,1.6039726869512159
2006-12-21,sh600515,sell,-1129.0,2.1428503198031952
2006-12-21,sh600522,sell,-948.0,2.75774070677403
2006-12-21,sh600557,sell,-302.0019033591334,3.0314098555730005
2006-12-21,sh600332,sell,-203.39575672499996,7.699801277119354
2006-12-21,sz000635,buy,0.0,4.9203300837669328
2006-12-21,sh600409,sell,-816.7234573838341,1.671598085846741
2006-12-21,sh600415,sell,-702.9106303939125,2.1791026169266594
2006-12-21,sh600869,sell,-466.5735942666124,1.2035847600965457
2006-12-21,sh600458,sell,-349.70425207077415,3.2978413334615606
2006-12-21,sh600459,sell,-239.29999999999973,8.6321594509682669
2006-12-21,sh600476,sell,-590.8999999999996,4.6794190406799316
2006-12-21,sh600970,sell,-684.3000000000002,3.2779001588515499
2006-12-21,sh600496,sell,-614.2277559388785,1.3442365591429128
2006-12-21,sh600507,sell,-2007.0900000000001,1.1680067528473863
2006-12-21,sh600529,sell,-244.84018311,7.882564232149341
2006-12-21,sh600763,sell,-899.9504999999999,2.2900239609085946
2006-12-21,sh600298,sell,-899.2890484110003,3.6063373810415165
2006-12-21,sh600789,buy,0.0,2.8970786950121945
2006-12-21,sh600379,sell,-404.2999999999997,5.7072148239529064
2006-12-21,sh600383,sell,-2427.399999999998,3.4751953174066608
2006-12-21,sh600490,buy,0.17999999999999994,0.59607459409148977
2006-12-21,sh600526,sell,-551.3000000000002,2.8607981726519616
2006-12-21,sh600545,sell,-1165.82409,1.3634897627762632
2006-12-21,sh600811,sell,-492.8000000000002,4.0579305733606814
2006-12-21,sh600371,sell,-508.6421811,6.6817223783817292
2006-12-21,sh600851,buy,0.0,3.5482200931738221
2006-12-21,sh600857,sell,-642.8999999999996,3.2954182846184858
2006-12-21,sh600426,buy,0.0,4.7281246501246903
2006-12-21,sh600873,buy,0.0,1.3137960262523565
2006-12-21,sh600455,buy,0.0,7.8200862224322938
2006-12-21,sz000669,sell,-594.54,2.7773051977348393
2006-12-21,sh600475,sell,-222.1423380000001,9.1853672934117867
2006-12-21,sh600966,sell,-506.7915602615067,1.8849120322489643
2006-12-21,sz000679,buy,0.0,2.277843793268445
2006-12-21,sh600518,sell,-1494.927779547581,0.77300133921893399
2006-12-21,sh600561,buy,0.6299999999999999,5.8426110017886268
2006-12-21,sh600603,sell,-775.5749999999998,2.4500415017532799
2006-12-21,sz000019,sell,-282.9030504120001,4.4197613502986641
2006-12-21,sh600570,buy,0.0,2.3234608726924799
2006-12-21,sz000961,buy,0.0,0.82504855946420108
2006-12-21,sz000966,buy,0.0,3.9074415990086604
2006-12-21,sz000158,sell,-959.5,3.5207539772830083
2006-12-21,sz000998,sell,-692.5172234514121,1.4916796559156129
2006-12-21,sh600679,buy,0.0,5.7500812017970571
2006-12-21,sh600106,sell,-1419.2819999999992,1.4833092731134956
2006-12-21,sz000519,sell,-657.1800000000003,3.0783608631709503
2006-12-21,sh600247,sell,-506.1999999999998,3.4190621935022176
2006-12-21,sh600273,sell,-595.5859287000003,2.7680381995755656
2006-12-21,sh600301,sell,-432.6300000000001,4.0343241691589355
2006-12-21,sh600325,sell,-256.07886072732254,6.0030918552085124
2006-12-21,sz000633,sell,-741.0999999999995,2.8182018886901274
2006-12-21,sz000666,buy,0.0,4.0447616866267415
2006-12-21,sh600495,sell,-580.9293135877688,3.9401472111660865
2006-12-21,sh600993,sell,-521.0566428599996,3.635207458550811
2006-12-21,sz000700,buy,0.0,3.17782906283092
2006-12-21,sz000768,sell,-285.5,5.5094552239002494
2006-12-21,sz000792,sell,-149.39999999999986,21.365872144550295
2006-12-21,sz000826,sell,-503.79780717480753,2.3480441032827892
2006-12-21,sz000828,sell,-657.1800000000003,2.7465699620306538
2006-12-21,sz000837,sell,-287.4002963230655,5.2644382188248073
2006-12-21,sz000859,buy,0.0,2.2506156126016221
2006-12-21,sz000882,sell,-406.2999999999997,4.3108847977053628
2006-12-21,sh600029,sell,-1264.3999999999996,2.3596959467546981
2006-12-21,sz000951,sell,-280.5,10.032608724004406
2006-12-21,sh600066,sell,-1394.542907964351,2.4713520950513788
2006-12-21,sh600105,sell,-1001.6678699999993,1.5246000382445526
2006-12-21,sz002041,buy,0.0,1.7549702957549898
2006-12-21,sz000505,sell,-1122.119999999999,2.9999908792893142
2006-12-21,sh600177,sell,-619.5,4.141890195606388
2006-12-21,sh600184,sell,-486.8531001000001,3.8972183858919007
2006-12-21,sh600732,sell,-278.92741022863584,2.745874759789289
2006-12-21,sz000547,buy,0.0,1.4852747759950395
2006-12-21,sz000892,buy,0.0,2.4399964354843546
2006-12-21,sz000897,sell,-352.7999999999997,4.326845592457186
2006-12-21,sh600619,buy,0.0,4.2242814807361029
2006-12-21,sh600010,sell,-2013.0,1.2841394621245295
2006-12-21,sz000971,buy,0.0,2.6100166940856333
2006-12-21,sz002005,buy,0.0,1.2580150365829468
2006-12-21,sz002008,sell,-279.49226930159784,4.4414877210615096
2006-12-21,sz002022,sell,-516.6999999999998,4.200035309304174
2006-12-21,sh600112,buy,0.0,1.6098411444235343
2006-12-21,sz000430,sell,-785.6189999999997,2.885877405479615
2006-12-21,sz000581,sell,-610.0999999999995,4.8569584634198746
2006-12-21,sh600278,sell,-629.7299999999996,3.2967305083536504
2006-12-21,sh600152,sell,-663.3000000000002,3.4536931908368249
2006-12-21,sh600185,sell,-1715.2422299999998,0.87548987659810973
2006-12-21,sh600219,sell,-278.5,8.1871547615896834
2006-12-21,sh600240,sell,-862.0314312473083,1.8937462042184032
2006-12-21,sz000665,buy,0.0,4.1967768671018497
2006-12-21,sh600485,buy,398.0279457626734,14.445875552493783
2006-12-21,sh600960,sell,-1202.3999999999996,2.6445561351001068
2006-12-21,sh600509,sell,-776.1999999999998,2.8701859927408813
2006-12-21,sh600520,buy,0.0,4.1300469344759208
2006-12-21,sh600528,sell,-493.489129093251,3.3655849193371146
2006-12-21,sz000705,sell,-1298.2999999999993,2.1359684087497306
2006-12-21,sz000720,sell,-951.4799999999996,2.8999704283163186
2006-12-21,sz000011,sell,-439.7399999999998,3.2042036168835764
2006-12-21,sh600568,buy,0.0,1.8177840621634662
2006-12-21,sz000065,buy,0.0,2.916148236879871
2006-12-21,sz000089,sell,-443.1999999999998,6.0734242897961206
2006-12-21,sz000408,sell,-1357.8999999999996,1.5722338724323015
2006-12-21,sh600671,buy,0.0,5.8269654510011586
2006-12-21,sz000417,sell,-836.368000699068,1.6965455100486222
2006-12-21,sz002029,buy,0.7531454306159997,3.1945717809634506
2006-12-21,sh600699,sell,-878.5,2.2536492839580751
2006-12-21,sz000516,sell,-1505.7730737484526,0.62403175030307279
2006-12-21,sh600713,sell,-1097.0,2.9506445604254745
2006-12-21,sh600162,sell,-428.01354690300013,3.1926623334212212
2006-12-21,sh600166,sell,-2296.8899999999994,1.4983983768986662
2006-12-21,sh600169,sell,-1653.9390000000003,1.6002711247351269
2006-12-21,sz000559,sell,-823.8884119074,1.8726756775186868
2006-12-21,sz000564,buy,0.0,3.1775340893422657
2006-12-21,sh600820,sell,-552.5169022177806,2.1072256926702679
2006-12-21,sh600823,sell,-1232.6000000000004,2.1649671757096258
2006-12-21,sh600588,sell,-368.0621719420392,4.7696431351741397
2006-12-21,sh600391,sell,-231.79999999999973,5.7311052583356759
2006-12-21,sh600410,sell,-422.6999999999998,5.5740175792571067
2006-12-21,sh600895,buy,0.0,6.258701043115483
2006-12-21,sh600962,buy,0.0,5.4421712377440601
2006-12-21,sh600971,sell,-281.4567236331209,3.7788887233650357
2006-12-21,sh600501,sell,-179.5999999999999,10.372144394941882
2006-12-21,sz000009,sell,-415.85715289259997,2.2272049864708796
2006-12-21,sh600614,sell,-1658.25,0.89808925863012889
2006-12-21,sh600753,sell,-709.8999999999996,3.537796279826452
2006-12-21,sh600260,sell,-348.7439916467388,3.7792504572091277
2006-12-21,sh600777,sell,-866.1999999999998,2.7424129040827316
2006-12-21,sz000597,sell,-428.872887,4.2795566666532876
2006-12-21,sh600802,buy,0.0,2.6727855580019155
2006-12-21,sz000615,buy,0.0,3.2300285319732689
2006-12-21,sh600626,sell,-375.4900687514896,1.9754094402389091
2006-12-21,sh600663,sell,-200.77915748434293,6.5503529542703838
2006-12-21,sz002030,buy,0.0,1.469060235044666
2006-12-21,sh600168,sell,-538.2644399999999,3.4705690915617957
2006-12-21,sh600435,sell,-704.6999999999998,2.1355943564632129
2006-12-21,sh600236,sell,-623.0999999999995,3.5519094523597272
2006-12-21,sz000606,buy,0.0,2.3796020200535613
2006-12-21,sz000613,buy,0.5670000000000002,2.0000448382659153
2006-12-21,sz000628,buy,0.0,4.1499859605511462
2006-12-21,sh600828,sell,-885.8662199999999,3.5148493360884427
2006-12-21,sh600886,sell,-1377.199999999999,2.302258086351614
2006-12-21,sh600984,sell,-518.6999999999998,3.5899720966815232
2006-12-21,sh600513,sell,-659.1779999999999,2.9044038326063162
2006-12-21,sh600586,sell,-500.52790076354995,1.3846751609568955
2006-12-21,sh600051,sell,-647.3082599999998,6.0584757264261873
2006-12-21,sz000070,buy,0.0,4.1832269747535298
2006-12-21,sh600655,sell,-768.5100000000002,3.7860363908198758
2006-12-21,sz000988,buy,0.0,2.4144812001045914
2006-12-21,sz002018,sell,-1593.073050768,1.0659273663403448
2006-12-21,sh600113,sell,-508.21626036775524,1.8765183638701246
2006-12-21,sz000498,sell,-692.5,2.1999911096597362
2006-12-21,sz002032,buy,0.0,5.8923926714018755
2006-12-21,sz002038,buy,0.0,1.7803555423930539
2006-12-21,sh600702,buy,0.0,5.9191191837528212
2006-12-21,sh600715,sell,-2073.7000000000007,1.1453080177307129
2006-12-21,sh600716,sell,-797.0999999999995,2.3898113673976571
2006-12-21,sh600719,buy,0.0,2.0501784915873542
2006-12-21,sz000537,sell,-437.03999999999996,5.1299528688286165
2006-12-21,sz000546,sell,-433.15722000000005,3.0199443211677495
2006-12-21,sz000562,sell,-379.6999999999998,5.4237910002651182
2006-12-21,sh600227,sell,-522.5887856686768,2.4582351855473568
2006-12-21,sz000573,sell,-885.5999999999995,2.7731230834310363
2006-12-21,sh600310,sell,-1307.2999999999993,1.8666104192718644
2006-12-21,sh600327,sell,-377.6999999999998,4.9171940297922019
2006-12-21,sh600612,sell,-186.94011019677396,5.2146375233429412
2006-12-21,sz000935,sell,-216.36926789809422,5.6645293266433328
2006-12-21,sh600006,sell,-760.0999999999995,2.9024743957888619
2006-12-21,sz000948,sell,-459.39999999999964,4.7015041960180284
2006-12-21,sh600099,sell,-515.5999999999995,3.2544120304789006
2006-12-21,sz002014,buy,0.0,2.5963340649776425
2006-12-21,sh600119,sell,-431.70723899999984,2.7923429012298584
2006-12-21,sz002036,buy,2425.9441941333534,3.7394750150332725
2006-12-21,sh600129,sell,-349.57007999999996,3.686364822495813
2006-12-21,sh600138,sell,-262.9701414174592,6.1179726841648936
2006-12-21,sh600723,sell,-552.4616173140003,4.3408325950987354
2006-12-21,sz000543,sell,-1019.0,2.4694563710494974
2006-12-21,sh600479,sell,-512.0999999999995,4.810306122383186
2006-12-21,sh600552,sell,-1197.7999999999993,1.7308458631098875
2006-12-21,sz000711,buy,0.0,2.8488938394509038
2006-12-21,sz000766,sell,-360.4947650145,2.5199415817265161
2006-12-21,sz000779,sell,-860.0,2.1999686686760329
2006-12-21,sz000830,sell,-429.8577545240819,2.8911976818248015
2006-12-21,sh600628,sell,-302.6999999999998,8.8600596757412653
2006-12-21,sh600059,sell,-309.06264177115827,6.0276115878696146
2006-12-21,sh600639,sell,-141.44071186968472,9.5076433982616706
2006-12-21,sz000975,buy,0.0,2.5485898202892905
2006-12-21,sz000976,sell,-743.5,2.3200036517709393
2006-12-21,sz000981,buy,0.0,1.4238634308516644
2006-12-21,sz000989,sell,-1128.199999999999,3.3010797384478758
2006-12-21,sz002035,sell,-884.3999999999996,2.5229675425411369
2006-12-21,sh600171,sell,-273.06881999999996,5.098525492535515
2006-12-21,sz000605,sell,-373.4000000000001,4.0400371551513672
2006-12-21,sz000868,buy,0.0,1.3847351762979789
2006-12-21,sz000612,sell,-447.5999999999999,4.5706567879277316
2006-12-21,sz000637,buy,0.0,5.4007690982500174
2006-12-21,sh600505,sell,-818.3429999999998,2.310951397429196
2006-12-21,sh600562,sell,-882.8886781772098,1.3578161376202158
2006-12-21,sh600566,sell,-336.92797666863,3.6903833721499635
2006-12-21,sh600578,sell,-1016.9549999999999,1.6534475047292325
2006-12-21,sh600596,sell,-503.0,7.6833347976024386
2006-12-21,sz000788,buy,0.0,1.5855888251968751
2006-12-21,sz000802,sell,-623.6999999999998,3.3693703291620261
2006-12-21,sz000812,buy,0.0,2.0307462478669929
2006-12-21,sh600832,sell,-329.5999999999999,6.6419877103658926
2006-12-21,sz000031,sell,-595.8000000000002,3.6985826968326596
2006-12-21,sz000752,buy,0.0,5.9204937444980708
2006-12-21,sz000780,sell,-649.6999999999998,3.4611758381791171
2006-12-21,sz000835,buy,0.0,2.1935386480351711
2006-12-21,sz000898,sell,-220.52098208436473,7.0149706769071116
2006-12-21,sh600057,sell,-370.95894,4.4000372384747166
2006-12-21,sh600647,sell,-446.2923420000002,3.1017592178133966
2006-12-21,sh600650,sell,-153.10818983231093,6.9104770118908014
2006-12-21,sh600668,buy,0.0,2.1048443397411698
2006-12-21,sh600390,sell,-1047.8999999999996,2.3426145782815802
2006-12-21,sz002011,buy,0.0,1.4794337857073612
2006-12-21,sh600126,sell,-691.2013500000003,2.8268139362335205
2006-12-21,sz000518,buy,0.0,2.2500182877883415
2006-12-21,sz000521,buy,0.0,2.1070100242104628
2006-12-21,sz000548,sell,-749.5975305000002,4.5448397615545248
2006-12-21,sz000560,sell,-1060.1716508999998,2.5310705091046093
2006-12-21,sh600791,buy,0.0,2.3687834150381168
2006-12-21,sh600446,sell,-1875.4552890000014,1.8553723411415906
2006-12-21,sh600469,sell,-359.0999999999999,5.7657227997444105
2006-12-21,sz000687,buy,0.0,1.7750103070451153
2006-12-21,sh600569,sell,-1158.5699999999997,2.637274397405116
2006-12-21,sh600579,buy,0.0,3.1399746242762339
2006-12-21,sz000004,sell,-442.4000000000001,4.1249270439147949
2006-12-21,sz000055,buy,0.0,2.6329911710730536
2006-12-21,sh600022,sell,-1420.5221099999999,3.0770890944761766
2006-12-21,sh600063,sell,-2223.4959998999984,1.1269629182536718
2006-12-21,sz000977,buy,0.0,1.3580267166402242
2006-12-21,sh600653,sell,-1058.021999999999,2.4583820718097873
2006-12-21,sz000404,sell,-942.6000000000004,2.5401518129686771
2006-12-21,sh600110,sell,-648.3999999999996,3.1649791755676389
2006-12-21,sz000524,buy,0.0,3.3008421482988521
2006-12-21,sh600156,sell,-538.5999999999995,2.9883394049794805
2006-12-21,sh600731,sell,-642.4110000000001,2.9900646824180659
