code,date,high,low,close,preclose,ATR_25
sz002252,2009-06-26,2.06750118234,2.02365910348,2.04134988785,2.05288696289,0.0540872307291
sz002252,2009-06-29,2.04596414289,1.99981454708,2.00673699379,2.04134988785,0.053687276127
sz002252,2009-06-30,2.05288569533,2.00365941278,2.020581007,2.00673699379,0.0541795465153
sz002252,2009-07-01,2.04211712902,1.99212182232,2.00212097168,2.020581007,0.05408727655
sz002252,2009-07-02,2.0451933917,2.00365874342,2.03827095032,2.00212097168,0.0539026587407
sz002252,2009-07-03,2.03673235485,2.01519600353,2.01981091499,2.03827095032,0.0534411692834
sz002252,2009-07-06,2.03673254851,1.99289051863,2.00519704819,2.01981091499,0.0543026244616
sz002252,2009-07-07,2.03980857402,1.99673558824,2.0228869915,2.00519704819,0.0548564204903
sz002252,2009-07-08,2.02365589142,1.99981201995,2.02365589142,2.0228869915,0.0548564208002
sz002252,2009-07-09,2.08595703657,2.02596264606,2.08134198189,2.02365589142,0.0557178436775
sz002252,2009-07-10,2.09826384972,2.04980679572,2.0505759716,2.08134198189,0.0562408716104
sz002252,2009-07-13,2.12902979598,2.05057562898,2.10134005547,2.0505759716,0.0568869669172
sz002252,2009-07-14,2.12672152097,2.08672527577,2.10980010033,2.10134005547,0.0541795300546
sz002252,2009-07-15,2.14287501544,2.10057122201,2.12287688255,2.10980010033,0.0539641658714
sz002252,2009-07-16,2.138260288,2.07672767483,2.08365011215,2.12287688255,0.0550717498929
sz002252,2009-07-17,2.09826459797,2.06134487571,2.07672810555,2.08365011215,0.0542410632381
sz002252,2009-07-20,2.12518465717,2.07518938904,2.11672401428,2.07672810555,0.0551025168688
sz002252,2009-07-21,2.13210697043,2.0659594497,2.06903600693,2.11672401428,0.0563946962728
sz002252,2009-07-22,2.11441629516,2.06672855942,2.07826590538,2.06903600693,0.0557178301743
sz002252,2009-07-23,2.10672450418,2.07288164513,2.10364794731,2.07826590538,0.0526104195675
sz002252,2009-07-24,2.22671415023,2.09057304621,2.19210195541,2.10364794731,0.0513797404999
sz002252,2009-07-27,2.26517195739,2.16671961153,2.19748592377,2.19210195541,0.0524565998674
sz002252,2009-07-28,2.25286566516,2.18979453518,2.23978996277,2.19748592377,0.0519643342992
sz002252,2009-07-29,2.23132896268,2.05749911343,2.09595704079,2.23978996277,0.0577176486865
sz002252,2009-07-30,2.14210739599,2.07365215956,2.10211110115,2.09595704079,0.0592867322943
sz002252,2009-07-31,2.15210632449,2.09980350171,2.14056897163,2.10211110115,0.0596251620511
sz002252,2009-08-03,2.16902680168,2.10903239214,2.16518092155,2.14056897163,0.0601789546
sz002252,2009-08-04,2.16133561081,2.0998028372,2.13979911804,2.16518092155,0.0608250266722
sz002252,2009-08-05,2.21979103941,2.13826014889,2.20979189873,2.13979911804,0.0620864500249
sz002252,2009-08-06,2.31593544398,2.18440931226,2.23132801056,2.20979189873,0.0656245984928
sz002252,2009-08-07,2.32285816701,2.21517588568,2.23055911064,2.23132801056,0.0690088918742
sz002252,2009-08-10,2.33439458681,2.24594144511,2.28286099434,2.23055911064,0.0714086297259
sz002252,2009-08-11,2.2920898574,2.19979102263,2.21440505981,2.28286099434,0.0733776636855
sz002252,2009-08-12,2.23824935293,2.08672516393,2.11518406868,2.21440505981,0.0784848763865
sz002252,2009-08-13,2.14825716978,2.09826195583,2.1228749752,2.11518406868,0.0779926391384
sz002252,2009-08-14,2.14594889262,2.03672854735,2.0382668972,2.1228749752,0.0804231707889
sz002252,2009-08-17,2.05364952924,1.96288896737,1.96827304363,2.0382668972,0.0809154265838
sz002252,2009-08-18,2.00519278158,1.95212089411,1.99596297741,1.96827304363,0.0814384522747
sz002252,2009-08-19,2.03442117301,1.89366538911,1.91135597229,1.99596297741,0.0853765318932
sz002252,2009-08-20,1.96904263906,1.91366322177,1.96135103703,1.91135597229,0.0852226940375
sz002252,2009-08-21,1.99519373554,1.9382761227,1.98673295975,1.96135103703,0.0860226096609
sz002252,2009-08-24,2.03442149952,1.96596638719,2.02211499214,1.98673295975,0.0867610034287
sz002252,2009-08-25,2.00596280046,1.92673952332,1.95750594139,2.02211499214,0.0879301213525
sz002252,2009-08-26,2.03749790534,1.94673730999,2.02826809883,1.95750594139,0.089653035737
sz002252,2009-08-27,2.13671867594,2.01134597479,2.07518601418,2.02826809883,0.093314229421
sz002252,2009-08-28,2.10364582355,1.99980953014,2.07595610619,2.07518601418,0.0920220369965
sz002252,2009-08-31,2.05364957135,1.94442925432,1.95365905762,2.07595610619,0.0933450172365
sz002252,2009-09-01,1.99211794167,1.94443025772,1.95750594139,1.95365905762,0.0927296793951
sz002252,2009-09-02,1.98211949252,1.92135596183,1.94596898556,1.95750594139,0.0878685866494
sz002252,2009-09-03,2.00903931059,1.93289259445,2.0028860569,1.94596898556,0.0881762458379
sz002252,2009-09-04,2.03749751558,1.9805798973,2.01519203186,2.0028860569,0.0883608376578
