code,date,high,low,close,preclose,ATR_25
sz000885,1999-04-23,5.03041794243,4.91850663491,4.93529319763,4.97446203232,0.182192072067
sz000885,1999-04-26,4.92410188728,4.68908789598,4.72266101837,4.93529319763,0.179058538519
sz000885,1999-04-27,4.84016501436,4.5436001267,4.63872480392,4.72266101837,0.181744286342
sz000885,1999-04-28,4.75623168716,4.57717372382,4.59955596924,4.63872480392,0.184653954843
sz000885,1999-04-29,4.72825479805,4.55479249092,4.70027685165,4.59955596924,0.18398237332
sz000885,1999-04-30,4.7562307851,4.64431957924,4.71706199646,4.70027685165,0.182863245999
sz000885,1999-05-04,4.75063456957,4.62193683037,4.67229700089,4.71706199646,0.180848805868
sz000885,1999-05-05,4.70027585981,4.58836463146,4.66110706329,4.67229700089,0.181072607326
sz000885,1999-05-07,4.71146435012,4.62193542253,4.66669988632,4.66110706329,0.180177310891
sz000885,1999-05-10,4.58836296088,4.35334946691,4.35894489288,4.66669988632,0.186891926774
sz000885,1999-05-11,4.49323644826,4.35334765538,4.42608976364,4.35894489288,0.183086908496
sz000885,1999-05-12,4.4428788935,4.34775424042,4.36454105377,4.42608976364,0.171895724893
sz000885,1999-05-13,4.5044294927,4.36454038134,4.39251804352,4.36454105377,0.168538370919
sz000885,1999-05-14,4.39251808931,4.19107769213,4.2022690773,4.39251804352,0.170328947121
sz000885,1999-05-17,4.3141819923,4.1407194548,4.20786619186,4.2022690773,0.169881277924
sz000885,1999-05-18,4.34215870352,4.20786500058,4.22465181351,4.20786619186,0.170328915244
sz000885,1999-05-19,4.5268116164,4.07357093889,4.51562023163,4.22465181351,0.17950563366
sz000885,1999-05-20,4.58276458514,4.40930247931,4.56597805023,4.51562023163,0.182415318548
sz000885,1999-05-21,4.68908046773,4.47644907273,4.5324048996,4.56597805023,0.185996462027
sz000885,1999-05-24,4.68908211822,4.46525953244,4.66669988632,4.5324048996,0.185996457545
sz000885,1999-05-25,4.77860893979,4.53240449743,4.5771689415,4.66669988632,0.18935377352
sz000885,1999-05-26,4.71146054199,4.53240283155,4.69467401505,4.5771689415,0.191144314349
sz000885,1999-05-27,5.03600137119,4.70026773299,4.88492107391,4.69467401505,0.19808271889
sz000885,1999-05-28,4.92968758044,4.67229185205,4.70586490631,4.88492107391,0.199201893391
sz000885,1999-05-31,4.86813539538,4.53240223266,4.62193107605,4.70586490631,0.202783025874
sz000885,1999-06-01,4.75622553958,4.61633655312,4.73943901062,4.62193107605,0.203902133031
sz000885,1999-06-02,4.95207034502,4.68907890048,4.72265195847,4.73943901062,0.204573578746
sz000885,1999-06-03,4.78420268902,4.53240265984,4.58835792542,4.72265195847,0.202782984407
sz000885,1999-06-04,4.68907732698,4.54918838715,4.66669511795,4.58835792542,0.201216223467
sz000885,1999-06-07,4.86253780383,4.62752494883,4.8513469696,4.66669511795,0.203678245381
sz000885,1999-06-08,5.20386895373,4.85694442797,5.01361989975,4.8513469696,0.213302676511
sz000885,1999-06-09,5.11993270716,4.85694200146,4.96885299683,5.01361989975,0.218674395171
sz000885,1999-06-10,5.17588908842,4.92968486929,5.0136179924,4.96885299683,0.224046114803
sz000885,1999-06-11,5.12552663886,4.98004212778,5.04718923569,5.0136179924,0.226284338142
sz000885,1999-06-14,5.35494492463,5.08076291093,5.27101182938,5.04718923569,0.226060548923
sz000885,1999-06-15,5.42768626115,4.87372664653,4.96885108948,5.27101182938,0.242623381793
sz000885,1999-06-16,5.25981895929,4.9408726483,5.23743677139,4.96885108948,0.25157624811
sz000885,1999-06-17,5.76341676712,5.0807594987,5.76341676712,5.23743677139,0.273286974392
sz000885,1999-06-18,6.08236035315,5.65150345297,5.74662780762,5.76341676712,0.282463634512
sz000885,1999-06-21,6.04319058103,5.71305323825,5.95366191864,5.74662780762,0.288730626723
sz000885,1999-06-22,5.96485476329,5.69626868479,5.85294389725,5.95366191864,0.294102321746
sz000885,1999-06-23,6.16629484983,5.76341519882,6.09914779663,5.85294389725,0.292087880685
sz000885,1999-06-24,6.36213509535,5.97604269514,6.18307781219,6.09914779663,0.30059309246
sz000885,1999-06-25,6.33415884453,5.70745766324,5.74662685394,6.18307781219,0.317155883912
sz000885,1999-06-28,6.2949909171,5.76341401305,6.26701307297,5.74662685394,0.330137543007
sz000885,1999-06-29,6.49083678895,6.11593497854,6.27820587158,6.26701307297,0.33528543773
sz000885,1999-06-30,6.90490913391,6.36773628545,6.90490913391,6.27820587158,0.353191259805
sz000885,1999-07-01,7.05039484722,6.21665729846,6.40690612793,6.90490913391,0.372887667509
sz000885,1999-07-02,7.05039691925,6.60275257724,7.05039691925,6.40690612793,0.388331470027
sz000885,1999-07-05,7.75543358588,7.27421638628,7.47565603256,7.05039691925,0.403103610183
sz000885,1999-07-06,7.31898318502,6.72585487366,6.72585487366,7.47565603256,0.427500097081
sz000885,1999-07-07,6.88253277007,6.15511051193,6.77062177658,6.72585487366,0.446077329625
sz000885,1999-07-08,7.16231450829,6.66430964295,6.97766113281,6.77062177658,0.455925523071
sz000885,1999-07-09,7.30220725551,6.8545622661,7.16231822968,6.97766113281,0.468235765055
sz000885,1999-07-12,7.86735879822,7.26863342377,7.63234519958,7.16231822968,0.487036873597
sz000885,1999-07-13,7.59876975714,7.21827154044,7.39732980728,7.63234519958,0.489498940598
sz000885,1999-07-14,7.65472862505,7.27423025626,7.47007513046,7.39732980728,0.494199247121
sz000885,1999-07-15,7.52602910622,7.16231787072,7.22386884689,7.47007513046,0.498899527776
sz000885,1999-07-16,7.16231868294,6.77062949253,6.79860687256,7.22386884689,0.511209721507
sz000885,1999-07-19,6.6139525781,6.26702787866,6.30619716644,6.79860687256,0.520162653706
sz000885,1999-07-20,6.93849606156,6.1607133529,6.93290090561,6.30619716644,0.529115577467
sz000885,1999-07-21,7.35816304112,6.77062951995,7.15672302246,6.93290090561,0.539859065874
sz000885,1999-07-22,7.13434362608,6.68669842909,6.69229412079,7.15672302246,0.531353758872
sz000885,1999-07-26,6.98326189094,6.72586652281,6.88813781738,6.69229412079,0.525758193672
sz000885,1999-07-27,6.82658599694,6.60276371519,6.64752817154,6.88813781738,0.523967664048
sz000885,1999-07-28,6.87135143163,6.60276465529,6.65312480927,6.64752817154,0.523967691962
sz000885,1999-07-29,6.81539665106,6.60836086142,6.66431617737,6.65312480927,0.516133937507
sz000885,1999-07-30,6.84896893191,6.65871970597,6.79860877991,6.66431617737,0.508300210536
sz000885,1999-08-02,7.21827297615,6.70348135714,7.10076618195,6.79860877991,0.503823828045
sz000885,1999-08-03,7.13434021744,6.8825400812,7.08398008347,7.10076618195,0.491961270968
sz000885,1999-08-04,7.16232104968,6.99445404585,7.10636520386,7.08398008347,0.483679878704
sz000885,1999-08-05,6.77063142957,6.39572866665,6.42370605469,7.10636520386,0.4870372097
sz000885,1999-08-06,6.64752857914,6.18309691581,6.56359481812,6.42370605469,0.472264974282
sz000885,1999-08-09,6.49085457839,6.2670316939,6.28941392899,6.56359481812,0.458387867598
sz000885,1999-08-10,6.28941070514,6.0432062454,6.07118415833,6.28941392899,0.440034708276
sz000885,1999-08-11,6.15511736346,5.99284610886,6.07118415833,6.07118415833,0.416533512104
sz000885,1999-08-12,6.19428530177,6.01522753656,6.16630792618,6.07118415833,0.394598932387
sz000885,1999-08-13,6.2558387629,6.05439818048,6.14952278137,6.16630792618,0.38273636107
sz000885,1999-08-16,6.15511818866,5.87534008917,5.93689107895,6.14952278137,0.376021685473
sz000885,1999-08-17,6.08797142886,5.88093570199,5.90331792831,5.93689107895,0.356101491805
sz000885,1999-08-18,5.98725162075,5.79700241505,5.9089140892,5.90331792831,0.347148513667
sz000885,1999-08-19,6.19988007373,5.82497753302,6.18868923187,5.9089140892,0.346924680544
sz000885,1999-08-20,6.2390500157,5.98724988897,6.0096321106,6.18868923187,0.342448236194
sz000885,1999-08-23,5.98725025532,5.87533914033,5.94248580933,6.0096321106,0.32969038083
sz000885,1999-08-24,6.18309434947,5.94248508148,6.08796977997,5.94248580933,0.318051591794
sz000885,1999-08-25,6.32298210339,5.98724833259,6.19428396225,6.08796977997,0.300369634279
sz000885,1999-08-26,6.21106992278,6.09915832994,6.13273191452,6.19428396225,0.281344757146
sz000885,1999-08-27,6.14392502862,6.04320530486,6.05999183655,6.13273191452,0.266572562362
sz000885,1999-08-30,6.12713739807,5.95367535659,5.99843978882,6.05999183655,0.261872333215
sz000885,1999-08-31,6.18309543621,5.98725057431,6.14392614365,5.99843978882,0.258291163603
sz000885,1999-09-01,6.13273601678,5.94808251216,5.99284696579,6.14392614365,0.255381437809
sz000885,1999-09-02,6.03201862219,5.87534295936,6.02082777023,5.99284696579,0.253367032737
sz000885,1999-09-03,6.0208252745,5.90331844268,5.92010498047,6.02082777023,0.250457436801
sz000885,1999-09-06,5.92010814615,5.70747659707,5.71866798401,5.92010498047,0.238371034004
sz000885,1999-09-07,5.79700319152,5.68509203602,5.72426080704,5.71866798401,0.232775474775
sz000885,1999-09-08,5.90891215693,5.65711150607,5.86974287033,5.72426080704,0.236132820656
sz000885,1999-09-09,6.26702972458,5.87534046685,6.25024318695,5.86974287033,0.223598833338
sz000885,1999-09-10,6.40691641611,6.15511631015,6.30060100555,6.25024318695,0.215093571043
sz000885,1999-09-13,6.46287007639,6.24464310608,6.43489217758,6.30060100555,0.211960124887
sz000885,1999-09-14,6.7314531852,5.98164865523,6.64752006531,6.43489217758,0.232103998742
sz000885,1999-09-15,6.65871341916,6.45167784924,6.47406005859,6.64752006531,0.233894571355
sz000885,1999-09-16,6.63073464866,6.38452986447,6.49644088745,6.47406005859,0.236580452114
sz000885,1999-09-17,6.5523942626,6.32297661622,6.50203418732,6.49644088745,0.237699534673
sz000885,1999-09-20,6.51322321124,6.35095221235,6.3621430397,6.50203418732,0.232999250649
sz000885,1999-09-21,6.43488521313,6.26701853563,6.33976078033,6.3621430397,0.231432488675
sz000885,1999-09-22,6.51322245672,6.32297361103,6.42369318008,6.33976078033,0.231432474275
sz000885,1999-09-23,6.64751386136,6.4236915278,6.507625103,6.42369318008,0.225389265989
sz000885,1999-09-24,6.71465944315,6.54679285034,6.64751291275,6.507625103,0.223598634525
sz000885,1999-09-27,6.79300143236,6.55798816719,6.70347213745,6.64751291275,0.227627446321
sz000885,1999-09-28,6.75942891676,6.58596704859,6.7482380867,6.70347213745,0.224941550329
sz000885,1999-09-29,6.83776547315,6.65870742587,6.7538318634,6.7482380867,0.218674521388
sz000885,1999-09-30,6.87693757014,6.73704868504,6.75943088531,6.7538318634,0.219793613078
sz000885,1999-10-08,6.71466685658,6.46286695619,6.51882219315,6.75943088531,0.227627381293
sz000885,1999-10-11,6.62513472845,6.39012146363,6.54120111465,6.51882219315,0.230089430227
sz000885,1999-10-12,6.63073103118,6.50762870624,6.59156179428,6.54120111465,0.227179728748
sz000885,1999-10-13,6.63073103676,6.42369508997,6.42929077148,6.59156179428,0.22762742136
sz000885,1999-10-14,6.60275266942,6.23904140299,6.2726149559,6.42929077148,0.235908845504
sz000885,1999-10-15,6.51881775952,6.30059157663,6.47964906693,6.2726149559,0.241056584546
sz000885,1999-10-18,6.49084028368,6.35095148907,6.44048023224,6.47964906693,0.238146874368
sz000885,1999-10-19,6.48524170944,6.32297080145,6.42928600311,6.44048023224,0.240161264467
sz000885,1999-10-20,6.46845465245,6.36213892634,6.41249895096,6.42928600311,0.234341867477
sz000885,1999-10-21,6.41249848003,5.998428027,6.03200101852,6.41249895096,0.235013230266
sz000885,1999-10-22,6.3397581417,5.88092320997,6.13272285461,6.03200101852,0.243294623296
sz000885,1999-10-25,6.1551079015,6.03760127476,6.12713003159,6.13272285461,0.239265809554
sz000885,1999-10-26,6.21106027068,6.04878935359,6.13831806183,6.12713003159,0.215764465038
sz000885,1999-10-27,6.4069030151,6.23903645103,6.34535217285,6.13831806183,0.218226440373
sz000885,1999-10-28,6.3677339783,6.23344094825,6.24463176727,6.34535217285,0.213749970207
sz000885,1999-10-29,6.3677339783,6.16629443323,6.24463176727,6.24463176727,0.212630846155
sz000885,1999-11-01,6.24463189517,6.09914750948,6.15510320663,6.24463176727,0.211959381626
sz000885,1999-11-02,6.21106027068,6.07117153065,6.13831806183,6.15510320663,0.210840264127
sz000885,1999-11-03,6.26701428112,6.04878822878,6.08236122131,6.13831806183,0.211959352393
sz000885,1999-11-04,6.14391320587,5.97604714474,6.13831806183,6.08236122131,0.209721101496
sz000885,1999-11-05,6.12712510256,6.04319209397,6.09355211258,6.13831806183,0.205244766604
sz000885,1999-11-08,6.2166521296,5.98723480257,6.16069698334,6.09355211258,0.205020929079
sz000885,1999-11-09,6.21105698852,6.13271914339,6.16069698334,6.16069698334,0.201215968157
sz000885,1999-11-10,6.40690318108,6.07117057789,6.38452100754,6.16069698334,0.207482950393
sz000885,1999-11-11,6.55238464215,6.32296733261,6.49642896652,6.38452100754,0.211064087371
sz000885,1999-11-12,6.63072037486,6.43487610601,6.56916904449,6.49642896652,0.20703530096
sz000885,1999-11-15,6.66429368672,6.44606778382,6.65310287476,6.56916904449,0.206363806483
sz000885,1999-11-16,6.78739322549,6.5803582137,6.71465110779,6.65310287476,0.209721113957
sz000885,1999-11-17,6.74822265108,6.60273845765,6.70345783234,6.71465110779,0.207259043823
sz000885,1999-11-18,6.73143396162,6.5915454722,6.65869188309,6.70345783234,0.198306132743
sz000885,1999-11-19,6.92168205997,6.55237655102,6.69226503372,6.65869188309,0.203230240956
sz000885,1999-11-22,6.75941049577,6.60273556648,6.6978597641,6.69226503372,0.203901686343
sz000885,1999-11-23,6.84893840947,6.65869003138,6.75381422043,6.6978597641,0.205020785147
sz000885,1999-11-24,6.85453317886,6.60273410759,6.60832977295,6.75381422043,0.210840118953
sz000885,1999-11-25,6.73143137176,6.55237434495,6.71464490891,6.60832977295,0.201439563067
sz000885,1999-11-26,6.78738695945,6.69226278055,6.71464490891,6.71464490891,0.186891132954
sz000885,1999-11-29,7.01120886398,6.71464550365,6.98323106766,6.71464490891,0.194053426088
sz000885,1999-11-30,6.99441869626,6.87691244082,6.93286800385,6.98323106766,0.192262839622
sz000885,1999-12-01,6.96643786487,6.85452732146,6.9048871994,6.93286800385,0.185995863228
sz000885,1999-12-02,6.91047960805,6.714635849,6.714635849,6.9048871994,0.188457892388
sz000885,1999-12-03,6.7370187705,6.58034406429,6.69785022736,6.714635849,0.186667298833
sz000885,1999-12-06,6.70344434531,6.60272517327,6.68665790558,6.69785022736,0.184876690288
sz000885,1999-12-07,6.77059039957,6.59153310616,6.71463489532,6.68665790558,0.186443432423
sz000885,1999-12-08,6.76499424051,6.61391471043,6.64748811722,6.71463489532,0.183757571533
sz000885,1999-12-09,6.70344454581,6.58593893051,6.58593893051,6.64748811722,0.181743153699
sz000885,1999-12-10,6.63070289354,6.54676962804,6.61391592026,6.58593893051,0.181295445605
sz000885,1999-12-13,6.70344319586,6.59153272742,6.65867900848,6.61391592026,0.176595171261
sz000885,1999-12-14,7.01119882356,6.66987169136,6.85452413559,6.65867900848,0.187562450059
sz000885,1999-12-15,7.03358258108,6.77059299764,7.02239179611,6.85452413559,0.184652729268
sz000885,1999-12-16,7.05036792885,6.88250192414,6.92726612091,7.02239179611,0.182190677075
sz000885,1999-12-17,6.93286193024,6.75940026374,6.81535577774,6.92726612091,0.181295372981
sz000885,1999-12-21,6.91048369671,6.60272926482,6.66427993774,6.81535577774,0.184876514141
sz000885,1999-12-22,6.69785111731,6.56915361988,6.61391782761,6.66427993774,0.181743013566
sz000885,1999-12-23,6.62510835644,6.3789047097,6.43486022949,6.61391782761,0.185771791699
sz000885,1999-12-24,6.51879474363,6.17746747447,6.19425392151,6.43486022949,0.193829342888
sz000885,1999-12-27,6.35652143403,6.15508256052,6.26699304581,6.19425392151,0.187114677471
sz000885,1999-12-28,6.35652224118,6.26699384158,6.31175804138,6.26699304581,0.184428848114
sz000885,1999-12-29,6.67546733,6.27258902847,6.65308523178,6.31175804138,0.192934045052
sz000885,1999-12-30,6.83214285693,6.43486016455,6.77059221268,6.65308523178,0.198753389896
sz000885,2000-01-04,6.89369216798,6.70344407974,6.8489279747,6.77059221268,0.199201032353
sz000885,2000-01-05,7.05036711056,6.71463514011,6.88250112534,6.8489279747,0.208825344015
sz000885,2000-01-06,7.02238831889,6.72022980361,7.00560188293,6.88250112534,0.209049126423
sz000885,2000-01-07,7.24620906597,6.93845490171,7.106320858,7.00560188293,0.216659042775
sz000885,2000-01-10,7.25740237999,6.93845681501,7.11751413345,7.106320858,0.224940443638
sz000885,2000-01-11,7.11751504447,6.74261445306,6.77059221268,7.11751413345,0.232102716932
sz000885,2000-01-12,6.95524674773,6.69225658294,6.85452699661,6.77059221268,0.236355335276
sz000885,2000-01-13,7.12870936348,6.79857281028,6.98882102966,6.85452699661,0.245532030522
sz000885,2000-01-14,7.11752173931,6.82655361943,6.87131786346,6.98882102966,0.250008463581
sz000885,2000-01-17,7.30217233015,6.87131593515,7.24621677399,6.87131786346,0.261199538178
sz000885,2000-01-18,7.54837577555,7.15668847438,7.49801588058,7.24621677399,0.272166805613
sz000885,2000-01-19,7.63790150379,7.35812488411,7.38050699234,7.49801588058,0.28000053978
sz000885,2000-01-20,7.66587881608,7.37491142642,7.60432815552,7.38050699234,0.287162816629
sz000885,2000-01-21,7.71064280804,7.38050634059,7.63790082932,7.60432815552,0.286267482724
sz000885,2000-01-24,8.14150133052,7.27419353329,7.97923088074,7.63790082932,0.310440211276
sz000885,2000-01-25,8.1135204701,7.54277601537,7.60432720184,7.97923088074,0.326555349277
sz000885,2000-01-26,7.69385660729,7.45324855717,7.60992383957,7.60432720184,0.329241204621
sz000885,2000-01-27,7.82815241667,7.50920712992,7.71624183655,7.60992383957,0.329688838815
sz000885,2000-01-28,7.8169607795,6.94965294359,7.51480197906,7.71624183655,0.359233252354
sz000885,2000-02-14,8.26460022791,7.55396747589,8.11352062225,7.51480197906,0.379377036439
sz000885,2000-02-15,8.67307856827,7.83934404688,7.99042320251,8.11352062225,0.399073326528
sz000885,2000-02-16,8.33734295847,7.93446501491,8.15828609467,7.99042320251,0.40713088933
sz000885,2000-02-17,8.39329436589,7.38609893526,7.53158283234,8.15828609467,0.44383753874
sz000885,2000-02-18,7.71063596594,7.42526449785,7.68825387955,7.53158283234,0.439137265403
sz000885,2000-02-21,7.74421162885,7.2238273009,7.6099190712,7.68825387955,0.444061330825
sz000885,2000-02-22,7.74981145505,7.27419105709,7.29657316208,7.6099190712,0.455476223214
sz000885,2000-02-23,7.24621003842,7.00000699415,7.10632181168,7.29657316208,0.453909591113
sz000885,2000-02-24,7.38609774815,7.09513053439,7.30216503143,7.10632181168,0.453461939053
sz000885,2000-02-25,8.03517818451,7.19025384434,8.03517818451,7.30216503143,0.474948746089
sz000885,2000-02-28,8.84093761444,8.20304699456,8.84093761444,8.03517818451,0.494421300687
sz000885,2000-02-29,9.23262921973,8.44925483272,8.93047046661,8.84093761444,0.510760252511
sz000885,2000-03-01,9.23262514055,8.67307210173,9.18226528168,8.93047046661,0.522622767472
sz000885,2000-03-02,9.23262355056,8.95284707933,9.22702789307,9.18226528168,0.520608364193
sz000885,2000-03-03,9.28858234665,8.95285024887,9.01440143585,9.22702789307,0.52239892331
sz000885,2000-03-06,9.01440414874,8.28698474038,8.3317489624,9.01440143585,0.534261443844
sz000885,2000-03-07,8.70665435245,8.05757172062,8.66748523712,8.3317489624,0.544557257071
sz000885,2000-03-08,9.42847750512,8.66748433768,9.2214422226,8.66748523712,0.563805918981
sz000885,2000-03-09,9.34454538849,8.39889952169,8.78499126434,9.2214422226,0.589993058067
sz000885,2000-03-10,8.84094664837,8.42128146444,8.59474277496,8.78499126434,0.593574206726
sz000885,2000-03-13,8.81297364902,8.56117450863,8.6618938446,8.59474277496,0.568953860453
sz000885,2000-03-14,8.81857010371,8.21425189934,8.80737876892,8.6618938446,0.570296810438
sz000885,2000-03-15,9.14310757519,8.67308238017,8.91928577423,8.80737876892,0.579473496234
sz000885,2000-03-16,8.89690203816,8.56117019791,8.57236099243,8.91928577423,0.581040307818
sz000885,2000-03-17,9.00881566482,8.39890198677,8.90250015259,8.57236099243,0.570744541503
sz000885,2000-03-20,9.23263422995,8.70105842647,9.17667865753,8.90250015259,0.562015643689
sz000885,2000-03-21,9.68028059706,9.06477225282,9.41729068756,9.17667865753,0.553286596603
sz000885,2000-03-22,9.56837047414,9.14310944559,9.41729068756,9.41729068756,0.554181920002
sz000885,2000-03-23,9.79218804837,9.29418568343,9.61872673035,9.41729068756,0.533814197374
sz000885,2000-03-24,9.78099744267,8.95285830555,9.40609645844,9.61872673035,0.555524904136
sz000885,2000-03-27,9.60753719784,9.28859175542,9.5124130249,9.40609645844,0.547467348715
sz000885,2000-03-28,9.99362864027,9.45086091076,9.6802778244,9.5124130249,0.550153241977
sz000885,2000-03-29,10.4412751025,9.57956269984,10.4356794357,9.6802778244,0.572759091366
sz000885,2000-03-30,11.0791628004,10.3797206774,10.7042617798,10.4356794357,0.589098087733
sz000885,2000-03-31,10.7098590016,10.1838792171,10.323767662,10.7042617798,0.576340305505
sz000885,2000-04-03,10.603547094,10.0775661161,10.1503076553,10.323767662,0.565149167421
sz000885,2000-04-04,10.4077006075,9.90410241482,10.2398338318,10.1503076553,0.553958119649
sz000885,2000-04-05,10.5196097586,9.21584960277,10.5028238297,10.2398338318,0.58372640433
sz000885,2000-04-06,10.9560663189,10.1279267275,10.7266492844,10.5028238297,0.605660929137
sz000885,2000-04-07,10.6874794303,10.3853198197,10.5028266907,10.7266492844,0.605884823812
sz000885,2000-04-10,10.1838801232,9.4508638382,9.4508638382,10.5028266907,0.618866561577
sz000885,2000-04-11,9.65230756029,9.16549505721,9.57956600189,9.4508638382,0.612375756426
sz000885,2000-04-12,9.66349632687,8.62832137509,9.1934709549,9.57956600189,0.6233430278
sz000885,2000-04-13,9.72504773654,8.39330972911,9.13192081451,9.1934709549,0.638786713425
sz000885,2000-04-14,9.28860113689,8.98084564666,9.12073421478,9.13192081451,0.634310325676
sz000885,2000-04-17,9.20467027346,8.67309316849,8.74583530426,9.12073421478,0.64550144426
sz000885,2000-04-18,9.23264792156,8.76821779607,9.12633228302,8.74583530426,0.640801220777
sz000885,2000-04-19,9.49563747188,9.14871435294,9.4061088562,9.12633228302,0.63677242053
sz000885,2000-04-20,9.52361658697,9.27741234069,9.36134529114,9.4061088562,0.632295967329
sz000885,2000-04-21,9.45647015918,9.23264858867,9.28300857544,9.36134529114,0.616852283027
sz000885,2000-04-24,9.51243058088,9.06478721575,9.3669462204,9.28300857544,0.613494985493
sz000885,2000-04-25,9.51242862415,9.23824698599,9.35575294495,9.3669462204,0.59984191725
sz000885,2000-04-26,9.40051548734,9.26622253092,9.29420089722,9.35575294495,0.588203194365
sz000885,2000-04-27,9.8369708898,9.23265189909,9.27741622925,9.29420089722,0.592455859395
sz000885,2000-04-28,9.34455991843,9.13192862574,9.16550159454,9.27741622925,0.567835545618
sz000885,2000-05-08,9.12073795028,8.78500556946,8.78500556946,9.16550159454,0.570297568924
sz000885,2000-05-09,8.78500257946,8.3541460373,8.56118106842,8.78500556946,0.56582124103
sz000885,2000-05-10,8.75702217416,8.40450353167,8.43248081207,8.56118106842,0.545453490624
sz000885,2000-05-11,8.65071002065,8.28699991718,8.33176422119,8.43248081207,0.532024209845
sz000885,2000-05-12,8.38212332853,8.11353751521,8.15270614624,8.33176422119,0.521728450999
sz000885,2000-05-15,8.16949018372,7.86733098699,7.94566822052,8.15270614624,0.512775579755
sz000885,2000-05-16,8.11353552556,7.89530920553,8.04079341888,7.94566822052,0.501360704848
sz000885,2000-05-17,8.11353754636,7.94567114557,8.05758190155,8.04079341888,0.455924954646
sz000885,2000-05-18,8.67308876541,8.05757902667,8.61713314056,8.05758190155,0.44741976054
sz000885,2000-05-19,8.82976134165,8.33735379268,8.62272644043,8.61713314056,0.453462883911
sz000885,2000-05-22,9.0647682941,8.39889924453,9.05917263031,8.62272644043,0.438019131795
sz000885,2000-05-23,9.14870245989,8.72903721923,8.95845413208,9.05917263031,0.435333241299
sz000885,2000-05-24,9.21584942416,8.61153198026,9.14870357513,8.95845413208,0.418098940984
sz000885,2000-05-25,9.34455174249,8.96965053923,9.10953903198,9.14870357513,0.379825468817
sz000885,2000-05-26,9.23264068365,8.95286369324,8.95286369324,9.10953903198,0.378706328824
sz000885,2000-05-29,9.61313736959,8.96965051793,9.44527053833,8.95286369324,0.383854191679
sz000885,2000-05-31,9.62433334603,9.26062223655,9.50682640076,9.44527053833,0.378930131367
sz000885,2000-06-01,9.59635689381,9.4452769631,9.49563694,9.50682640076,0.370201121041
sz000885,2000-06-02,9.51242670694,9.34456078019,9.3669424057,9.49563694,0.36706758826
sz000885,2000-06-05,10.060790087,9.40611125113,9.41170692444,9.3669424057,0.385868632691
sz000885,2000-06-06,9.56838077371,9.35574949692,9.54040241241,9.41170692444,0.376468149157
sz000885,2000-06-07,9.73624650798,9.45646930334,9.51802062988,9.54040241241,0.376691971816
sz000885,2000-06-08,9.51802442475,9.23824710856,9.28301143646,9.51802062988,0.382511346207
sz000885,2000-06-09,9.66910834647,9.13753080358,9.6355342865,9.28301143646,0.379601688294
sz000885,2000-06-12,9.61315402369,9.33337655416,9.36135387421,9.6355342865,0.383182745881
sz000885,2000-06-13,9.56839261079,9.3725481085,9.53481960297,9.36135387421,0.37624445434
sz000885,2000-06-14,9.56838794655,9.40052085473,9.4396905899,9.53481960297,0.365724756727
sz000885,2000-06-15,9.54040652469,9.29420324276,9.50123786926,9.4396905899,0.361472142305
sz000885,2000-06-16,9.51242699986,9.32217837449,9.32777404785,9.50123786926,0.354533683181
sz000885,2000-06-19,9.2886028216,9.06478128546,9.17109584808,9.32777404785,0.354309961144
